John,Jfinbnuiy,181 Beacon St.,,Ywij,TN,86244,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MP,90891,US,home,11,30,703,4695383,work,11,55,258,1932835,31536000000
John,Zpudiraxjf,171 Beacon St.,,Zfpqx,PR,60243,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NE,12401,US,home,11,28,246,4767220,work,11,58,980,4657592,-599184000000
John,Kjwnxtb,235 Beacon St.,,Cksyskd,MN,51789,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,WA,33432,US,home,11,65,456,8486942,work,11,93,628,1006591,283824000000
John,Tblsjpepwn,474 Beacon St.,,Kllnlqfpec,DC,55606,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,HI,05319,US,home,11,48,188,9907958,work,11,43,9,850124,189216000000
John,Lhuvze,112 Beacon St.,,Lxwd,NC,69366,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,AK,15828,US,home,11,63,512,3736841,work,11,60,613,1416653,-346896000000
John,Xzvvj,143 Beacon St.,,Pyxpdlj,WY,94935,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,PW,38267,US,home,11,87,664,988703,work,11,42,610,3438281,378432000000
John,Ldoeli,178 Beacon St.,,Wjyjkekymo,NY,95573,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,WA,16722,US,home,11,97,342,6388119,work,11,87,889,2463806,567648000000
John,Rzvef,406 Beacon St.,,Rehtgpntio,AR,50320,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MH,44305,US,home,11,84,707,7122532,work,11,14,910,102239,63072000000
John,Lgmtgfmafw,654 Beacon St.,,Hjsfglzyu,WI,95744,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,VI,48371,US,home,11,88,455,8668250,work,11,75,911,2261841,-94608000000
John,Bkqx,786 Beacon St.,,Rzkhi,KY,61003,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MO,59544,US,home,11,63,672,3053368,work,11,65,294,4157675,315360000000
John,Ucxemfq,455 Beacon St.,,Czcqkqupp,AS,91579,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,OK,02433,US,home,11,59,230,9468301,work,11,73,973,7951136,536112000000
John,Ojcrebnwc,968 Beacon St.,,Wkpaefbaw,WY,83873,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,PW,17661,US,home,11,11,572,8128540,work,11,68,728,7454366,189216000000
John,Nipx,690 Beacon St.,,Iqzlykuh,KS,33144,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,SD,73627,US,home,11,0,104,3960965,work,11,81,797,7194940,315360000000
John,Hooxwut,743 Beacon St.,,Ueis,DC,43551,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,WI,05165,US,home,11,36,282,9384983,work,11,22,924,6078794,-220752000000
John,Ypptzjvz,249 Beacon St.,,Fiidhbpn,OK,52255,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,VA,01367,US,home,11,21,470,6806478,work,11,78,336,1852474,536112000000
John,Frskbud,454 Beacon St.,,Yzcnrogml,NV,50168,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,IN,05076,US,home,11,22,664,1460882,work,11,5,897,1635210,473040000000
John,Ymlhneyck,620 Beacon St.,,Izuftsseuf,AS,49405,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MA,77332,US,home,11,27,870,2555425,work,11,58,595,9097866,473040000000
John,Vlkdckk,439 Beacon St.,,Ybymq,WI,15334,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,UT,58003,US,home,11,66,923,1287,work,11,62,529,7289437,567648000000
John,Pmplj,524 Beacon St.,,Szgia,TN,09566,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,OK,80606,US,home,11,5,367,2077766,work,11,58,252,6228583,157680000000
John,Iasbn,335 Beacon St.,,Uezs,WI,05785,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,IA,30285,US,home,11,41,398,1768459,work,11,25,309,945554,63072000000
John,Jkqsjfqdh,430 Beacon St.,,Pjofiazwjg,ND,43705,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,KS,32815,US,home,11,79,527,1306391,work,11,93,866,1780509,252288000000
John,Zugbovwfo,967 Beacon St.,,Unkgeks,MA,83776,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,GU,69209,US,home,11,5,907,9023040,work,11,25,370,2433611,-346896000000
John,Oxhmiqoap,383 Beacon St.,,Asepn,NH,75725,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,AR,17264,US,home,11,82,950,2554572,work,11,23,749,2136073,-346896000000
John,Dvgiku,753 Beacon St.,,Iervtqxa,OR,32162,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,TN,46536,US,home,11,27,616,7020260,work,11,44,187,3292573,-378432000000
John,Vwekne,145 Beacon St.,,Btwbk,CT,46532,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,AZ,61945,US,home,11,88,167,6153896,work,11,76,838,6102093,536112000000
John,Hgtlbxfmp,473 Beacon St.,,Wtzyxnpvn,NH,25965,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,GU,12683,US,home,11,31,878,3991266,work,11,4,599,1399243,-220752000000
John,Kfdzyn,226 Beacon St.,,Lyfcan,AL,41342,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,OH,97136,US,home,11,45,794,5334852,work,11,77,84,3240360,-346896000000
John,Ozksup,555 Beacon St.,,Sqlwecwp,FL,11756,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NV,57106,US,home,11,77,875,6411652,work,11,42,610,6386994,-63072000000
John,Jggllnth,459 Beacon St.,,Uqutj,AS,54159,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,ID,36958,US,home,11,53,774,5956336,work,11,57,179,3466640,252288000000
John,Zljp,181 Beacon St.,,Uarlqvf,UT,57089,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NJ,68556,US,home,11,18,535,7738822,work,11,84,160,6679908,-409968000000
John,Poqftg,816 Beacon St.,,Bsqbrlpbv,LA,70874,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,CO,81508,US,home,11,28,975,5748722,work,11,60,953,3863665,-346896000000
John,Ulbv,981 Beacon St.,,Zhbvnmyw,OR,21196,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,UT,17839,US,home,11,38,609,9678944,work,11,60,323,3724089,-94608000000
John,Vlegbrrc,526 Beacon St.,,Rpmef,AZ,45885,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MA,45395,US,home,11,82,826,8211383,work,11,19,291,8727634,378432000000
John,Ypmttxz,276 Beacon St.,,Athxpyjb,SD,76173,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,DC,99498,US,home,11,28,83,217429,work,11,95,518,1553217,504576000000
John,Jzqskpmp,539 Beacon St.,,Pdayuvrgx,PA,87393,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,DC,05120,US,home,11,32,784,875430,work,11,58,15,8517433,504576000000
John,Zxxmd,695 Beacon St.,,Wgpkele,FL,55599,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NE,66078,US,home,11,28,127,8480339,work,11,31,506,2707996,378432000000
John,Kualfm,59 Beacon St.,,Rwqu,WA,86569,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,SD,22003,US,home,11,6,684,4245624,work,11,24,122,7271763,31536000000
John,Yyqtnh,765 Beacon St.,,Ulehwjg,PR,66196,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MD,03375,US,home,11,27,716,5204064,work,11,65,879,3404888,-504576000000
John,Zodlbh,396 Beacon St.,,Leuihzrgxp,ID,69323,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,WA,09962,US,home,11,62,483,513176,work,11,66,253,8761299,94608000000
John,Yfruymbg,79 Beacon St.,,Fgcqtm,AZ,39441,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,IA,56428,US,home,11,37,386,874993,work,11,27,870,5767920,599184000000
John,Gysilzptcl,64 Beacon St.,,Gpto,OF,56151,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NV,12334,US,home,11,82,593,7929348,work,11,52,95,3880486,346896000000
John,Enanghy,442 Beacon St.,,Djhdcwcv,NJ,67769,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,WA,00886,US,home,11,60,567,7028172,work,11,95,553,7153846,-220752000000
John,Uqbtl,839 Beacon St.,,Skzpsimflz,WA,05440,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,OR,63336,US,home,11,84,546,484649,work,11,26,45,8840042,157680000000
John,Icsdrga,316 Beacon St.,,Vhjcvdvw,ND,36539,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,AL,27400,US,home,11,33,390,72791,work,11,56,393,728822,-567648000000
John,Cufdxzfvdw,384 Beacon St.,,Zlljgni,AR,52618,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,UT,59770,US,home,11,38,396,1224864,work,11,84,115,1448587,-252288000000
John,Cbmkaeyh,254 Beacon St.,,Hrkzjfg,WV,58595,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,UT,38230,US,home,11,22,639,7135307,work,11,43,725,3573343,409968000000
John,Kvwuiqwhap,583 Beacon St.,,Qenm,ME,83034,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NM,60631,US,home,11,7,155,3485016,work,11,11,373,2602222,-252288000000
John,Orelx,50 Beacon St.,,Msydel,GA,64861,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,WY,59902,US,home,11,67,775,3947252,work,11,28,348,6338429,536112000000
John,Lgxmlh,486 Beacon St.,,Pbjmopldxx,ME,56670,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,WI,72402,US,home,11,22,477,8178149,work,11,22,407,693260,599184000000
John,Tgrruh,997 Beacon St.,,Umgejbqjto,OH,44964,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,CO,29821,US,home,11,33,893,5925589,work,11,10,553,4758289,-220752000000
John,Opgs,204 Beacon St.,,Lqvxtzx,IL,14822,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MA,46975,US,home,11,51,866,7846949,work,11,41,312,57115,-94608000000
John,Fahxralz,788 Beacon St.,,Vsdk,AR,66501,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,ID,84123,US,home,11,8,834,1131047,work,11,40,985,5523444,-599184000000
John,Dhnlusrjib,546 Beacon St.,,Yeatgyymwj,MH,67727,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,KY,98399,US,home,11,43,570,7888182,work,11,77,912,3206458,315360000000
John,Jwlnbqzr,467 Beacon St.,,Kpfzwdblp,LA,11526,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,PW,67461,US,home,11,65,132,2370964,work,11,96,601,2123653,536112000000
John,Drufhqvaj,372 Beacon St.,,Jgaiby,MH,12004,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,VT,43897,US,home,11,97,109,8271680,work,11,87,375,4232838,-599184000000
John,Uxev,346 Beacon St.,,Weamcv,LA,86780,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,DC,13485,US,home,11,23,351,4159690,work,11,39,322,390259,441504000000
John,Mnhosm,914 Beacon St.,,Veahs,WI,70403,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NE,78294,US,home,11,10,93,4422229,work,11,25,380,7330695,-473040000000
John,Qjvdmsccb,416 Beacon St.,,Rhhxajie,WY,80429,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,CT,28047,US,home,11,71,193,1187318,work,11,47,55,9099554,126144000000
John,Dsvopwow,614 Beacon St.,,Kmlb,MT,10859,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,ME,22547,US,home,11,34,992,3196092,work,11,95,665,7865182,126144000000
John,Koywq,459 Beacon St.,,Vvzmegs,WI,88177,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NM,57159,US,home,11,7,857,6724738,work,11,42,554,5694603,409968000000
John,Weouksjj,301 Beacon St.,,Wsqcfa,LA,24403,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,AS,39193,US,home,11,66,931,918498,work,11,29,426,4842463,536112000000
John,Verxb,540 Beacon St.,,Ozxdndp,DE,86853,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,FL,47049,US,home,11,41,704,7406268,work,11,53,126,7376993,567648000000
John,Rahstssic,815 Beacon St.,,Gvgqgbhkm,WV,54305,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MO,55040,US,home,11,11,95,9031569,work,11,96,440,9731285,409968000000
John,Mfduorji,394 Beacon St.,,Sagb,MH,84427,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,VA,25799,US,home,11,77,228,171980,work,11,30,90,4524790,-31536000000
John,Itrrqu,493 Beacon St.,,Rlacylhww,NH,51160,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NV,80264,US,home,11,37,777,2670363,work,11,32,342,2849825,-283824000000
John,Cfak,394 Beacon St.,,Dsprprg,KY,95454,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,WA,30058,US,home,11,38,378,3433524,work,11,61,618,9673108,-599184000000
John,Ecxd,415 Beacon St.,,Rnrks,MD,36480,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,GU,24964,US,home,11,56,528,3371971,work,11,37,385,5300322,-283824000000
John,Eykqy,286 Beacon St.,,Kvxkjhqq,MI,82348,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MS,37555,US,home,11,88,250,8678060,work,11,70,702,2012486,-283824000000
John,Mhyvlok,962 Beacon St.,,Piagac,IL,02584,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,KY,24160,US,home,11,37,673,3214699,work,11,33,825,5384723,-378432000000
John,Wagnlnxme,761 Beacon St.,,Pcfpnwziyr,NJ,11351,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MH,04658,US,home,11,96,532,9680779,work,11,85,22,2679148,63072000000
John,Dvzsfhq,641 Beacon St.,,Pkoiuz,AR,68099,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,VI,98367,US,home,11,32,674,9025460,work,11,73,29,2998881,-346896000000
John,Deyopais,675 Beacon St.,,Fetujyzp,AZ,78779,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,IN,38743,US,home,11,6,944,396671,work,11,6,447,1404578,473040000000
John,Sjvt,441 Beacon St.,,Ppnfivfav,AL,26609,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,GU,44056,US,home,11,48,114,7510438,work,11,36,856,7585573,346896000000
John,Uphqzw,266 Beacon St.,,Ggkoumscm,SC,95041,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,LA,96707,US,home,11,59,471,247270,work,11,64,763,1520291,252288000000
John,Cazxh,987 Beacon St.,,Ulodvjeotd,NM,91736,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MT,52967,US,home,11,51,873,1579938,work,11,50,410,1048511,441504000000
John,Tgzoobds,264 Beacon St.,,Flrgzatvmq,MH,41300,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NE,48184,US,home,11,9,895,9114097,work,11,67,271,873044,-441504000000
John,Xgeeoki,611 Beacon St.,,Oiqmmtzenm,OK,84759,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,ND,45204,US,home,11,46,80,9033687,work,11,90,788,3681329,-409968000000
John,Coyzvkh,76 Beacon St.,,Cyblmzeuu,VI,98921,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,CT,06248,US,home,11,48,733,4975259,work,11,29,464,3536394,346896000000
John,Eeyomq,402 Beacon St.,,Ncivxb,GA,43584,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,AR,58779,US,home,11,33,468,6262461,work,11,81,745,5453035,-378432000000
John,Apfefmeudt,676 Beacon St.,,Whgvo,NH,37645,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,TN,79024,US,home,11,52,581,6243007,work,11,42,966,2361572,126144000000
John,Elzcoyl,598 Beacon St.,,Yjwyobdisc,VT,17331,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,OH,17255,US,home,11,19,165,5695721,work,11,17,87,5633868,-315360000000
John,Xmdtysaxk,129 Beacon St.,,Hlqymzuodn,AS,71923,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,VI,09593,US,home,11,44,593,7960235,work,11,1,139,7167500,-283824000000
John,Pzbh,88 Beacon St.,,Jdvsou,WI,68329,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MP,58127,US,home,11,50,369,9254,work,11,69,64,7657064,0
John,Xudw,561 Beacon St.,,Xtnoprp,WI,22756,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,PA,56119,US,home,11,24,205,9234946,work,11,27,427,476455,599184000000
John,Ydvk,202 Beacon St.,,Yrpjnvwf,AR,58565,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,AZ,75147,US,home,11,49,399,5447587,work,11,60,764,1505269,-536112000000
John,Varpsfe,554 Beacon St.,,Uqezr,NY,11116,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,ID,61451,US,home,11,83,833,5621986,work,11,53,583,6956559,-346896000000
John,Qviedskyr,753 Beacon St.,,Lpok,AR,37567,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NJ,63930,US,home,11,15,889,6053745,work,11,91,767,7558248,157680000000
John,Nhquh,134 Beacon St.,,Wrejvferyv,WY,40176,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,UT,89212,US,home,11,53,666,4027211,work,11,66,680,1469598,441504000000
John,Affhc,779 Beacon St.,,Yevexieiq,OK,07005,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,UT,84553,US,home,11,5,629,2712835,work,11,8,732,286537,63072000000
John,Pmzehcxtx,232 Beacon St.,,Ydfzrguq,AR,75951,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,OR,71717,US,home,11,26,883,77416,work,11,7,627,3582472,252288000000
John,Wclhqyvkkn,129 Beacon St.,,Fyqhieqqx,SD,41816,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NE,51749,US,home,11,88,658,7826280,work,11,1,353,7194627,-94608000000
John,Shdffvzls,64 Beacon St.,,Odtf,CO,18449,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MN,95156,US,home,11,5,119,7247872,work,11,38,246,9482352,283824000000
John,Wkwqslm,818 Beacon St.,,Ytpazmsrw,MT,86067,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,DE,92861,US,home,11,42,974,554380,work,11,38,538,149445,-315360000000
John,Yvztvlbo,646 Beacon St.,,Dveshknw,LA,65243,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,IA,95239,US,home,11,58,389,7239049,work,11,10,671,678812,-409968000000
John,Nfmoyd,959 Beacon St.,,Njtgvokfpu,MA,62460,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MO,74671,US,home,11,26,367,2590663,work,11,72,821,5324763,504576000000
John,Nbxfqrxpz,250 Beacon St.,,Ntxpvsx,FL,27021,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,IN,77017,US,home,11,82,942,476651,work,11,57,211,7975046,283824000000
John,Yhmcjjq,522 Beacon St.,,Hlwmjo,MH,99761,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,LA,33499,US,home,11,37,836,3614592,work,11,81,928,1428795,346896000000
John,Drncdsej,485 Beacon St.,,Ypzdaq,NM,91000,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,LA,74351,US,home,11,94,946,1369607,work,11,37,22,8864023,-252288000000
John,Ffvbhfxy,749 Beacon St.,,Denwixlt,AS,71722,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,AL,68380,US,home,11,7,819,8919477,work,11,71,376,7643306,252288000000
John,Mzullz,269 Beacon St.,,Pckxnqc,MS,40635,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,NM,41688,US,home,11,56,4,6600114,work,11,76,774,8015661,-283824000000
John,Foolf,930 Beacon St.,,Indlgm,AR,17499,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,VI,00167,US,home,11,6,976,3648968,work,11,52,315,2230036,-473040000000
John,Elyjeeq,400 Beacon St.,,Jxbwce,NV,76079,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,GU,03120,US,home,11,42,623,9919380,work,11,1,339,1547505,-283824000000
John,Unwmelibzc,935 Beacon St.,,Hidvzqxrmi,GA,35704,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,FM,66427,US,home,11,42,23,6844839,work,11,19,197,2080279,441504000000
John,Mjmhz,251 Beacon St.,,Dlfcofro,AL,84132,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,MI,20136,US,home,11,63,280,5379518,work,11,8,239,3253538,94608000000
John,Elelvvg,466 Beacon St.,,Ktkpad,NV,26704,US,Yoyodyne Propulsion Systems,330 Lectroid Rd.,Grover's Mill,OK,92331,US,home,11,66,583,7121969,work,11,92,907,8991473,-220752000000
